#wavelength   flux
8703.69999999       0.0
8703.79999999       0.0
8703.89999999       0.0
8703.99999999       0.0
8704.09999999       0.0
8704.19999999       0.0
8704.29999999       0.0
8704.39999999       0.0
8704.49999999       0.0
8704.59999999       0.0
8704.69999999       0.0
8704.79999999       0.0
8704.89999999       0.0
8704.99999999       0.0
8705.09999999       0.0
8705.19999999       0.0
8705.29999999       0.0
8705.39999999       0.0
8705.49999999       0.0
8705.59999999       0.0
8705.69999999       0.0
8705.79999999       0.0
8705.89999999       0.0
8705.99999999       0.0
8706.09999999       0.0
8706.19999999       0.0
8706.29999999       0.0
8706.39999999       0.0
8706.49999999       0.0
8706.59999999       0.0
8706.69999999       0.0
8706.79999999       0.0
8706.89999999       0.0
8706.99999999       0.0
8707.09999999       0.0
8707.19999999       0.0
8707.29999999       0.0
8707.39999999       0.0
8707.49999999       0.0
8707.59999999       0.0
8707.69999999       0.0
8707.79999999       0.0
8707.89999999       0.0
8707.99999999       0.0
8708.09999999       0.0
8708.19999999       0.0
8708.29999999       0.0
8708.39999999       0.0
8708.49999999       0.0
8708.59999999       0.0
8708.69999999       0.0
8708.79999999       0.0
8708.89999999       0.0
8708.99999999       0.0
8709.09999999       0.0
8709.19999999       0.0
8709.29999999       0.0
8709.39999999       0.0
8709.49999999       0.0
8709.59999999       0.0
8709.69999999       0.0
8709.79999999       0.0
8709.89999999       0.0
8709.99999999       0.0
8710.09999999       0.0
8710.19999999       0.0
8710.29999999       0.0
8710.39999999       0.0
8710.49999999       0.0
8710.59999999       0.0
8710.69999999       0.0
8710.79999999       0.0
8710.89999999       0.0
8710.99999999       0.0
8711.09999999       0.0
8711.19999999       0.0
8711.29999999       0.0
8711.39999999       0.0
8711.49999999       0.0
8711.59999999       0.0
8711.69999999       0.0
8711.79999999       0.0
8711.89999999       0.0
8711.99999999       0.0
8712.09999999       0.0
8712.19999999       0.0
8712.29999999       0.0
8712.39999999       0.0
8712.49999999       0.0
8712.59999999       0.0
8712.69999999       0.0
8712.79999999       0.0
8712.89999999       0.0
8712.99999999       0.0
8713.09999999       0.0
8713.19999999       0.0
8713.29999999       0.0
8713.39999999       0.0
8713.49999999       0.0
8713.59999999       0.0
8713.69999999       0.0
8713.79999999       0.0
8713.89999999       0.0
8713.99999999       0.0
8714.09999999       0.0
8714.19999999       0.0
8714.29999999       0.0
8714.39999999       0.0
8714.49999999       0.0
8714.59999999       0.0
8714.69999999       0.0
8714.79999999       0.0
8714.89999999       0.0
8714.99999999       0.0
8715.09999999       0.0
8715.19999999       0.0
8715.29999999       0.0
8715.39999999       0.0
8715.49999999       0.0
8715.59999999       0.0
8715.69999999       0.0
8715.79999999       0.0
8715.89999999       0.0
8715.99999999       0.0
8716.09999999       0.0
8716.19999999       0.0
8716.29999999       0.0
8716.39999999       0.0
8716.49999999       0.0
8716.59999999       0.0
8716.69999999       0.0
8716.79999999       0.0
8716.89999999       0.0
8716.99999999       0.0
8717.09999999       0.0
8717.19999999       0.0
8717.29999999       0.0
8717.39999999       0.0
8717.49999999       0.0
8717.59999999       0.0
8717.69999999       0.0
8717.79999999       0.0
8717.89999999       0.0
8717.99999999       0.0
8718.09999999       0.0
8718.19999999       0.0
8718.29999999       0.0
8718.39999999       0.0
8718.49999999       0.0
8718.59999999       0.0
8718.69999999       0.0
8718.79999999       0.0
8718.89999999       0.0
8718.99999999       0.0
8719.09999999       0.0
8719.19999999       0.0
8719.29999999       0.0
8719.39999999       0.0
8719.49999999       0.0
8719.59999999       0.0
8719.69999999       0.0
8719.79999999       0.0
8719.89999999       0.0
8719.99999999       0.0
8720.09999999       0.0
8720.19999999       0.0
8720.29999999       0.0
8720.39999999       0.0
8720.49999999       0.0
8720.59999999       0.0
8720.69999999       0.0
8720.79999999       0.0
8720.89999999       0.0
8720.99999999       0.0
8721.09999999       0.0
8721.19999999       0.0
8721.29999999       0.0
8721.39999999       0.0
8721.49999999       0.0
8721.59999999       0.0
8721.69999999       0.0
8721.79999999       0.0
8721.89999999       0.0
8721.99999999       0.0
8722.09999999       0.0
8722.19999999       0.0
8722.29999999       0.0
8722.39999999       0.0
8722.49999999       0.0
8722.59999999       0.0
8722.69999999       0.0
8722.79999999       0.0
8722.89999999       0.0
8722.99999999       0.0
8723.09999999       0.0
8723.19999999       0.0
8723.29999999       0.0
8723.39999999       0.0
8723.49999999       0.0
8723.59999999       0.0
8723.69999999       0.0
8723.79999999       0.0
8723.89999999       0.0
8723.99999999       0.0
8724.09999999       0.0
8724.19999999       0.0
8724.29999999       0.0
8724.39999999       0.0
8724.49999999       0.0
8724.59999999       0.0
8724.69999999       0.0
8724.79999999       0.0
8724.89999999       0.0
8724.99999999       0.0
8725.09999999       0.0
8725.19999999       0.0
8725.29999999       0.0
8725.39999999       0.0
8725.49999999       0.0
8725.59999999       0.0
8725.69999999       0.0
8725.79999999       0.0
8725.89999999       0.0
8725.99999999       0.0
8726.09999999       0.0
8726.19999999       0.0
8726.29999999       0.0
8726.39999999       0.0
8726.49999999       0.0
8726.59999999       0.0
8726.69999999       0.0
8726.79999999       0.0
8726.89999999       0.0
8726.99999999       0.0
8727.09999999       0.0
8727.19999999       0.0
8727.29999999       0.0
8727.39999999       0.0
8727.49999999       0.0
8727.59999999       0.0
8727.69999999       0.0
8727.79999999       0.0
8727.89999999       0.0
8727.99999999       0.0
8728.09999999       0.0
8728.19999999       0.0
8728.29999999       0.0
8728.39999999       0.0
8728.49999999       0.0
8728.59999999       0.0
8728.69999999       0.0
8728.79999999       0.0
8728.89999999       0.0
8728.99999999       0.0
8729.09999999       0.0
8729.19999999       0.0
8729.29999999       0.0
8729.39999999       0.0
8729.49999999       0.0
8729.59999999       0.0
8729.69999999       0.0
8729.79999999       0.0
8729.89999999       0.0
8729.99999999       0.0
8730.09999999       0.0
8730.19999999       0.0
8730.29999999       0.0
8730.39999999       0.0
8730.49999999       0.0
8730.59999999       0.0
8730.69999999       0.0
8730.79999999       0.0
8730.89999999       0.0
8730.99999999       0.0
8731.09999999       0.0
8731.19999999       0.0
8731.29999999       0.0
8731.39999999       0.0
8731.49999999       0.0
8731.59999999       0.0
8731.69999999       0.0
8731.79999999       0.0
8731.89999999       0.0
8731.99999999       0.0
8732.09999999       0.0
8732.19999999       0.0
8732.29999999       0.0
8732.39999999       0.0
8732.49999999       0.0
8732.59999999       0.0
8732.69999999       0.0
8732.79999999       0.0
8732.89999999       0.0
8732.99999999       0.0
8733.09999999       0.0
8733.19999999       0.0
8733.29999999       0.0
8733.39999999       0.0
8733.49999999       0.0
8733.59999999       0.0
8733.69999999       0.0
8733.79999999       0.0
8733.89999999       0.0
8733.99999999       0.0
8734.09999999       0.0
8734.19999999       0.0
8734.29999999       0.0
8734.39999999       0.0
8734.49999999       0.0
8734.59999999       0.0
8734.69999999       0.0
8734.79999999       0.0
8734.89999999       0.0
8734.99999999       0.0
8735.09999999       0.0
8735.19999999       0.0
8735.29999999       0.0
8735.39999999       0.0
8735.49999999       0.0
8735.59999999       0.0
8735.69999999       0.0
8735.79999999       0.0
8735.89999999       0.0
8735.99999999       0.0
8736.09999999       0.0
8736.19999999       0.0
8736.29999999       0.0
8736.39999999       0.0
8736.49999999       0.0
8736.59999999       0.0
8736.69999999       0.0
8736.79999999       0.0
8736.89999999       0.0
8736.99999999       0.0
8737.09999999       0.0
8737.19999999       0.0
8737.29999999       0.0
8737.39999999       0.0
8737.49999999       0.0
8737.59999999       0.0
8737.69999999       0.0
8737.79999999       0.0
8737.89999999       0.0
8737.99999999       0.0
8738.09999999       0.0
8738.19999999       0.0
8738.29999999       0.0
8738.39999999       0.0
8738.49999999       0.0
8738.59999999       0.0
8738.69999999       0.0
8738.79999999       0.0
8738.89999999       0.0
8738.99999999       0.0
8739.09999999       0.0
8739.19999999       0.0
8739.29999999       0.0
8739.39999999       0.0
8739.49999999       0.0
8739.59999999       0.0
8739.69999999       0.0
8739.79999999       0.0
8739.89999999       0.0
8739.99999999       0.0
8740.09999999       0.0
8740.19999999       0.0
8740.29999999       0.0
8740.39999999       0.0
8740.49999999       0.0
8740.59999999       0.0
8740.69999999       0.0
8740.79999999       0.0
8740.89999999       0.0
8740.99999999       0.0
8741.09999999       0.0
8741.19999999       0.0
8741.29999999       0.0
8741.39999999       0.0
8741.49999999       0.0
8741.59999999       0.0
8741.69999999       0.0
8741.79999999       0.0
8741.89999999       0.0
8741.99999999       0.0
8742.09999999       0.0
8742.19999999       0.0
8742.29999999       0.0
8742.39999999       0.0
8742.49999999       0.0
8742.59999999       0.0
8742.69999999       0.0
8742.79999999       0.0
8742.89999999       0.0
8742.99999999       0.0
8743.09999999       0.0
8743.19999999       0.0
8743.29999999       0.0
8743.39999999       0.0
8743.49999999       0.0
8743.59999999       0.0
8743.69999999       0.0
8743.79999999       0.0
8743.89999999       0.0
8743.99999999       0.0
8744.09999999       0.0
8744.19999999       0.0
8744.29999999       0.0
8744.39999999       0.0
8744.49999999       0.0
8744.59999999       0.0
8744.69999999       0.0
8744.79999999       0.0
8744.89999999       0.0
8744.99999999       0.0
8745.09999999       0.0
8745.19999999       0.0
8745.29999999       0.0
8745.39999999       0.0
8745.49999999       0.0
8745.59999999       0.0
8745.69999999       0.0
8745.79999999       0.0
8745.89999999       0.0
8745.99999999       0.0
8746.09999999       0.0
8746.19999999       0.0
8746.29999999       0.0
8746.39999999       0.0
8746.49999999       0.0
8746.59999999       0.0
8746.69999999       0.0
8746.79999999       0.0
8746.89999999       0.0
8746.99999999       0.0
8747.09999999       0.0
8747.19999999       0.0
8747.29999999       0.0
8747.39999999       0.0
8747.49999999       0.0
8747.59999999       0.0
8747.69999999       0.0
8747.79999999       0.0
8747.89999999       0.0
8747.99999999       0.0
8748.09999999       0.0
8748.19999999       0.0
8748.29999999       0.0
8748.39999999       0.0
8748.49999999       0.0
8748.59999999       0.0
8748.69999999       0.0
8748.79999999       0.0
8748.89999999       0.0
8748.99999999       0.0
8749.09999999       0.0
8749.19999999       0.0
8749.29999999       0.0
8749.39999999       0.0
8749.49999999       0.0
8749.59999999       0.0
8749.69999999       0.0
8749.79999999       0.0
8749.89999999       0.0
8749.99999999       0.0
8750.09999999       0.0
8750.19999999       0.0
8750.29999999       0.0
8750.39999999       0.0
8750.49999999       0.0
8750.59999999       0.0
8750.69999999       0.0
8750.79999999       0.0
8750.89999999       0.0
8750.99999999       0.0
8751.09999999       0.0
8751.19999999       0.0
8751.29999999       0.0
8751.39999999       0.0
8751.49999999       0.0
8751.59999999       0.0
8751.69999999       0.0
8751.79999999       0.0
8751.89999999       0.0
8751.99999999       0.0
8752.09999999       0.0
8752.19999999       0.0
8752.29999999       0.0
8752.39999999       0.0
8752.49999999       0.0
8752.59999999       0.0
8752.69999999       0.0
8752.79999999       0.0
8752.89999999       0.0
8752.99999999       0.0
8753.09999999       0.0
8753.19999999       0.0
8753.29999999       0.0
8753.39999999       0.0
8753.49999999       0.0
8753.59999999       0.0
8753.69999999       0.0
8753.79999999       0.0
8753.89999999       0.0
8753.99999999       0.0
8754.09999999       0.0
8754.19999999       0.0
8754.29999999       0.0
8754.39999999       0.0
8754.49999999       0.0
8754.59999999       0.0
8754.69999999       0.0
8754.79999999       0.0
8754.89999999       0.0
8754.99999999       0.0
8755.09999999       0.0
8755.19999999       0.0
8755.29999999       0.0
8755.39999999       0.0
8755.49999999       0.0
8755.59999999       0.0
8755.69999999       0.0
8755.79999999       0.0
8755.89999999       0.0
8755.99999999       0.0
8756.09999999       0.0
8756.19999999       0.0
8756.29999999       0.0
8756.39999999       0.0
8756.49999999       0.0
8756.59999999       0.0
8756.69999999       0.0
8756.79999999       0.0
8756.89999999       0.0
8756.99999999       0.0
8757.09999999       0.0
8757.19999999       0.0
8757.29999999       0.0
8757.39999999       0.0
8757.49999999       0.0
8757.59999999       0.0
8757.69999999       0.0
8757.79999999       0.0
8757.89999999       0.0
8757.99999999       0.0
8758.09999999       0.0
8758.19999999       0.0
8758.29999999       0.0
8758.39999999       0.0
8758.49999999       0.0
8758.59999999       0.0
8758.69999999       0.0
8758.79999999       0.0
8758.89999999       0.0
8758.99999999       0.0
8759.09999999       0.0
8759.19999999       0.0
8759.29999999       0.0
8759.39999999       0.0
8759.49999999       0.0
8759.59999999       0.0
8759.69999999       0.0
8759.79999999       0.0
8759.89999999       0.0
8759.99999999       0.0
8760.09999999       0.0
8760.19999999       0.0
8760.29999999       0.0
8760.39999999       0.0
8760.49999999       0.0
8760.59999999       0.0
8760.69999999       0.0
8760.79999999       0.0
8760.89999999       0.0
8760.99999999       0.0
8761.09999999       0.0
8761.19999999       0.0
8761.29999999       0.0
8761.39999999       0.0
8761.49999999       0.0
8761.59999999       0.0
8761.69999999       0.0
8761.79999999       0.0
8761.89999999       0.0
8761.99999999       0.0
8762.09999999       0.0
8762.19999999       0.0
8762.29999999       0.0
8762.39999999       0.0
8762.49999999       0.0
8762.59999999       0.0
8762.69999999       0.0
8762.79999999       0.0
8762.89999999       0.0
8762.99999999       0.0
8763.09999999       0.0
8763.19999999       0.0
8763.29999999       0.0
8763.39999999       0.0
8763.49999999       0.0
8763.59999999       0.0
8763.69999999       0.0
8763.79999999       0.0
8763.89999999       0.0
8763.99999999       0.0
8764.09999999       0.0
8764.19999999       0.0
8764.29999999       0.0
8764.39999999       0.0
8764.49999999       0.0
8764.59999999       0.0
8764.69999999       0.0
8764.79999999       0.0
8764.89999999       0.0
8764.99999999       0.0
8765.09999999       0.0
8765.19999999       0.0
8765.29999999       0.0
8765.39999999       0.0
8765.49999999       0.0
8765.59999999       0.0
8765.69999999       0.0
8765.79999999       0.0
8765.89999999       0.0
8765.99999999       0.0
8766.09999999       0.0
8766.19999999       0.0
8766.29999999       0.0
8766.39999999       0.0
8766.49999999       0.0
8766.59999999       0.0
8766.69999999       0.0
8766.79999999       0.0
8766.89999999       0.0
8766.99999999       0.0
8767.09999999       0.0
8767.19999999       0.0
8767.29999999       0.0
8767.39999999       0.0
8767.49999999       0.0
8767.59999999       0.0
8767.69999999       0.0
8767.79999999       0.0
8767.89999999       0.0
8767.99999999       0.0
8768.09999999       0.0
8768.19999999       0.0
8768.29999999       0.0
8768.39999999       0.0
8768.49999999       0.0
8768.59999999       0.0
8768.69999999       0.0
8768.79999999       0.0
8768.89999999       0.0
8768.99999999       0.0
8769.09999999       0.0
8769.19999999       0.0
8769.29999999       0.0
8769.39999999       0.0
8769.49999999       0.0
8769.59999999       0.0
8769.69999999       0.0
8769.79999999       0.0
8769.89999999       0.0
8769.99999999       0.0
8770.09999999       0.0
8770.19999999       0.0
8770.29999999       0.0
8770.39999999       0.0
8770.49999999       0.0
8770.59999999       0.0
8770.69999999       0.0
8770.79999999       0.0
8770.89999999       0.0
8770.99999999       0.0
8771.09999999       0.0
8771.19999999       0.0
8771.29999999       0.0
8771.39999999       0.0
8771.49999999       0.0
8771.59999999       0.0
8771.69999999       0.0
8771.79999999       0.0
8771.89999999       0.0
8771.99999999       0.0
8772.09999999       0.0
8772.19999999       0.0
8772.29999999       0.0
8772.39999999       0.0
8772.49999999       0.0
8772.59999999       0.0
8772.69999999       0.0
8772.79999999       0.0
8772.89999999       0.0
8772.99999999       0.0
8773.09999999       0.0
8773.19999999       0.0
8773.29999999       0.0
8773.39999999       0.0
8773.49999999       0.0
8773.59999999       0.0
8773.69999999       0.0
8773.79999999       0.0
8773.89999999       0.0
8773.99999999       0.0
8774.09999999       0.0
8774.19999999       0.0
8774.29999999       0.0
8774.39999999       0.0
8774.49999999       0.0
8774.59999999       0.0
8774.69999999       0.0
8774.79999999       0.0
8774.89999999       0.0
8774.99999999       0.0
8775.09999999       0.0
8775.19999999       0.0
8775.29999999       0.0
8775.39999999       0.0
8775.49999999       0.0
8775.59999999       0.0
8775.69999999       0.0
8775.79999999       0.0
8775.89999999       0.0
8775.99999999       0.0
8776.09999999       0.0
8776.19999999       0.0
8776.29999999       0.0
8776.39999999       0.0
8776.49999999       0.0
8776.59999999       0.0
8776.69999999       0.0
8776.79999999       0.0
8776.89999999       0.0
8776.99999999       0.0
8777.09999999       0.0
8777.19999999       0.0
8777.29999999       0.0
8777.39999999       0.0
8777.49999999       0.0
8777.59999999       0.0
8777.69999999       0.0
8777.79999999       0.0
8777.89999999       0.0
8777.99999999       0.0
8778.09999999       0.0
8778.19999999       0.0
8778.29999999       0.0
8778.39999999       0.0
8778.49999999       0.0
8778.59999999       0.0
8778.69999999       0.0
8778.79999999       0.0
8778.89999999       0.0
8778.99999999       0.0
8779.09999999       0.0
8779.19999999       0.0
8779.29999999       0.0
8779.39999999       0.0
8779.49999999       0.0
8779.59999999       0.0
8779.69999999       0.0
8779.79999999       0.0
8779.89999999       0.0
8779.99999999       0.0
8780.09999999       0.0
8780.19999999       0.0
8780.29999999       0.0
8780.39999999       0.0
8780.49999999       0.0
8780.59999999       0.0
8780.69999999       0.0
8780.79999999       0.0
8780.89999999       0.0
8780.99999999       0.0
8781.09999999       0.0
8781.19999999       0.0
8781.29999999       0.0
8781.39999999       0.0
8781.49999999       0.0
8781.59999999       0.0
8781.69999999       0.0
8781.79999999       0.0
8781.89999999       0.0
8781.99999999       0.0
8782.09999999       0.0
8782.19999999       0.0
8782.29999999       0.0
8782.39999999       0.0
8782.49999999       0.0
8782.59999999       0.0
8782.69999999       0.0
8782.79999999       0.0
8782.89999999       0.0
8782.99999999       0.0
8783.09999999       0.0
8783.19999999       0.0
8783.29999999       0.0
8783.39999999       0.0
8783.49999999       0.0
8783.59999999       0.0
8783.69999999       0.0
8783.79999999       0.0
8783.89999999       0.0
8783.99999999       0.0
8784.09999999       0.0
8784.19999999       0.0
8784.29999999       0.0
8784.39999999       0.0
8784.49999999       0.0
8784.59999999       0.0
8784.69999999       0.0
8784.79999999       0.0
8784.89999999       0.0
8784.99999999       0.0
8785.09999999       0.0
8785.19999999       0.0
8785.29999999       0.0
8785.39999999       0.0
8785.49999999       0.0
8785.59999999       0.0
8785.69999999       0.0
8785.79999999       0.0
8785.89999999       0.0
8785.99999999       0.0
8786.09999999       0.0
8786.19999999       0.0
8786.29999999       0.0
8786.39999999       0.0
8786.49999999       0.0
8786.59999999       0.0
8786.69999999       0.0
8786.79999999       0.0
8786.89999999       0.0
8786.99999999       0.0
8787.09999999       0.0
8787.19999999       0.0
8787.29999999       0.0
8787.39999999       0.0
8787.49999999       0.0
8787.59999999       0.0
8787.69999999       0.0
8787.79999999       0.0
8787.89999999       0.0
8787.99999999       0.0
8788.09999999       0.0
8788.19999999       0.0
8788.29999999       0.0
8788.39999999       0.0
8788.49999999       0.0
8788.59999999       0.0
8788.69999999       0.0
8788.79999999       0.0
8788.89999999       0.0
8788.99999999       0.0
8789.09999999       0.0
8789.19999999       0.0
8789.29999999       0.0
8789.39999999       0.0
8789.49999999       0.0
8789.59999999       0.0
8789.69999999       0.0
8789.79999999       0.0
8789.89999999       0.0
8789.99999999       0.0
8790.09999999       0.0
8790.19999999       0.0
8790.29999999       0.0
8790.39999999       0.0
8790.49999999       0.0
8790.59999999       0.0
8790.69999999       0.0
8790.79999999       0.0
8790.89999999       0.0
8790.99999999       0.0
8791.09999999       0.0
8791.19999999       0.0
8791.29999999       0.0
8791.39999999       0.0
8791.49999999       0.0
8791.59999999       0.0
8791.69999999       0.0
8791.79999999       0.0
8791.89999999       0.0
8791.99999999       0.0
8792.09999999       0.0
8792.19999999       0.0
8792.29999999       0.0
8792.39999999       0.0
8792.49999999       0.0
8792.59999999       0.0
8792.69999999       0.0
8792.79999999       0.0
8792.89999999       0.0
8792.99999999       0.0
8793.09999999       0.0
8793.19999999       0.0
8793.29999999       0.0
8793.39999999       0.0
8793.49999999       0.0
8793.59999999       0.0
8793.69999999       0.0
8793.79999999       0.0
8793.89999999       0.0
8793.99999999       0.0
8794.09999999       0.0
8794.19999999       0.0
8794.29999999       0.0
8794.39999999       0.0
8794.49999999       0.0
8794.59999999       0.0
8794.69999999       0.0
8794.79999999       0.0
8794.89999999       0.0
8794.99999999       0.0
8795.09999999       0.0
8795.19999999       0.0
8795.29999999       0.0
8795.39999999       0.0
8795.49999999       0.0
8795.59999999       0.0
8795.69999999       0.0
8795.79999999       0.0
8795.89999999       0.0
8795.99999999       0.0
8796.09999999       0.0
8796.19999999       0.0
8796.29999999       0.0
8796.39999999       0.0
8796.49999999       0.0
8796.59999999       0.0
8796.69999999       0.0
8796.79999999       0.0
8796.89999999       0.0
8796.99999999       0.0
8797.09999999       0.0
8797.19999999       0.0
8797.29999999       0.0
8797.39999999       0.0
8797.49999999       0.0
8797.59999999       0.0
8797.69999999       0.0
8797.79999999       0.0
8797.89999999       0.0
8797.99999999       0.0
8798.09999999       0.0
8798.19999999       0.0
8798.29999999       0.0
8798.39999999       0.0
8798.49999999       0.0
8798.59999999       0.0
8798.69999999       0.0
8798.79999999       0.0
8798.89999999       0.0
8798.99999999       0.0
8799.09999999       0.0
8799.19999999       0.0
8799.29999999       0.0
8799.39999999       0.0
8799.49999999       0.0
8799.59999999       0.0
8799.69999999       0.0
8799.79999999       0.0
8799.89999999       0.0
8799.99999999       0.0
8800.09999999       0.0
8800.19999999       0.0
8800.29999999       0.0
8800.39999999       0.0
8800.49999999       0.0
8800.59999999       0.0
8800.69999999       0.0
8800.79999999       0.0
8800.89999999       0.0
8800.99999999       0.0
8801.09999999       0.0
8801.19999999       0.0
8801.29999999       0.0
8801.39999999       0.0
8801.49999999       0.0
8801.59999999       0.0
8801.69999999       0.0
8801.79999999       0.0
8801.89999999       0.0
8801.99999999       0.0
8802.09999999       0.0
8802.19999999       0.0
8802.29999999       0.0
8802.39999999       0.0
8802.49999999       0.0
8802.59999999       0.0
8802.69999999       0.0
8802.79999999       0.0
8802.89999999       0.0
8802.99999999       0.0
8803.09999999       0.0
8803.19999999       0.0
8803.29999999       0.0
8803.39999999       0.0
8803.49999999       0.0
8803.59999999       0.0
8803.69999999       0.0
8803.79999999       0.0
8803.89999999       0.0
8803.99999999       0.0
8804.09999999       0.0
8804.19999999       0.0
8804.29999999       0.0
8804.39999999       0.0
8804.49999999       0.0
8804.59999999       0.0
8804.69999999       0.0
8804.79999999       0.0
8804.89999999       0.0
8804.99999999       0.0
8805.09999999       0.0
8805.19999999       0.0
8805.29999999       0.0
8805.39999999       0.0
8805.49999999       0.0
8805.59999999       0.0
8805.69999999       0.0
8805.79999999       0.0
8805.89999999       0.0
8805.99999999       0.0
8806.09999999       0.0
8806.19999999       0.0
8806.29999999       0.0
8806.39999999       0.0
8806.49999999       0.0
8806.59999999       0.0
8806.69999999       0.0
8806.79999999       0.0
8806.89999999       0.0
8806.99999999       0.0
8807.09999999       0.0
8807.19999999       0.0
8807.29999999       0.0
8807.39999999       0.0
8807.49999999       0.0
8807.59999999       0.0
8807.69999999       0.0
8807.79999999       0.0
8807.89999999       0.0
8807.99999999       0.0
8808.09999999       0.0
8808.19999999       0.0
8808.29999999       0.0
8808.39999999       0.0
8808.49999999       0.0
8808.59999999       0.0
8808.69999999       0.0
8808.79999999       0.0
8808.89999999       0.0
8808.99999999       0.0
8809.09999999       0.0
8809.19999999       0.0
8809.29999999       0.0
8809.39999999       0.0
8809.49999999       0.0
8809.59999999       0.0
8809.69999999       0.0
8809.79999999       0.0
8809.89999999       0.0
8809.99999999       0.0
8810.09999999       0.0
8810.19999999       0.0
8810.29999999       0.0
8810.39999999       0.0
8810.49999999       0.0
8810.59999999       0.0
8810.69999999       0.0
8810.79999999       0.0
8810.89999999       0.0
8810.99999999       0.0
8811.09999999       0.0
8811.19999999       0.0
8811.29999999       0.0
8811.39999999       0.0
8811.49999999       0.0
8811.59999999       0.0
8811.69999999       0.0
8811.79999999       0.0
8811.89999999       0.0
8811.99999999       0.0
8812.09999999       0.0
8812.19999999       0.0
8812.29999999       0.0
8812.39999999       0.0
8812.49999999       0.0
8812.59999999       0.0
8812.69999999       0.0
8812.79999999       0.0
8812.89999999       0.0
8812.99999999       0.0
8813.09999999       0.0
8813.19999999       0.0
8813.29999999       0.0
8813.39999999       0.0
8813.49999999       0.0
8813.59999999       0.0
8813.69999999       0.0
8813.79999999       0.0
8813.89999999       0.0
8813.99999999       0.0
8814.09999999       0.0
8814.19999999       0.0
8814.29999999       0.0
8814.39999999       0.0
8814.49999999       0.0
8814.59999999       0.0
8814.69999999       0.0
8814.79999999       0.0
8814.89999999       0.0
8814.99999999       0.0
8815.09999999       0.0
8815.19999999       0.0
8815.29999999       0.0
8815.39999999       0.0
8815.49999999       0.0
8815.59999999       0.0
8815.69999999       0.0
8815.79999999       0.0
8815.89999999       0.0
8815.99999999       0.0
8816.09999999       0.0
8816.19999999       0.0
8816.29999999       0.0
8816.39999999       0.0
8816.49999999       0.0
8816.59999999       0.0
8816.69999999       0.0
8816.79999999       0.0
8816.89999999       0.0
8816.99999999       0.0
8817.09999999       0.0
8817.19999999       0.0
8817.29999999       0.0
8817.39999999       0.0
8817.49999999       0.0
8817.59999999       0.0
8817.69999999       0.0
8817.79999999       0.0
8817.89999999       0.0
8817.99999999       0.0
8818.09999999       0.0
8818.19999999       0.0
8818.29999999       0.0
8818.39999999       0.0
8818.49999999       0.0
8818.59999999       0.0
8818.69999999       0.0
8818.79999999       0.0
8818.89999999       0.0
8818.99999999       0.0
8819.09999999       0.0
8819.19999999       0.0
8819.29999999       0.0
8819.39999999       0.0
8819.49999999       0.0
8819.59999999       0.0
8819.69999999       0.0
8819.79999999       0.0
8819.89999999       0.0
8819.99999999       0.0
8820.09999999       0.0
8820.19999999       0.0
8820.29999999       0.0
8820.39999999       0.0
8820.49999999       0.0
8820.59999999       0.0
8820.69999999       0.0
8820.79999999       0.0
8820.89999999       0.0
8820.99999999       0.0
8821.09999999       0.0
8821.19999999       0.0
8821.29999999       0.0
8821.39999999       0.0
8821.49999999       0.0
8821.59999999       0.0
8821.69999999       0.0
8821.79999999       0.0
8821.89999999       0.0
8821.99999999       0.0
8822.09999999       0.0
8822.19999999       0.0
8822.29999999       0.0
8822.39999999       0.0
8822.49999999       0.0
8822.59999999       0.0
8822.69999999       0.0
8822.79999999       0.0
8822.89999999       0.0
8822.99999999       0.0
8823.09999999       0.0
8823.19999999       0.0
8823.29999999       0.0
8823.39999999       0.0
8823.49999999       0.0
8823.59999999       0.0
8823.69999999       0.0
8823.79999999       0.0
8823.89999999       0.0
8823.99999999       0.0
8824.09999999       0.0
8824.19999999       0.0
8824.29999999       0.0
8824.39999999       0.0
8824.49999999       0.0
8824.59999999       0.0
8824.69999999       0.0
8824.79999999       0.0
8824.89999999       0.0
8824.99999999       0.0
8825.09999999       0.0
8825.19999999       0.0
8825.29999999       0.0
8825.39999999       0.0
8825.49999999       0.0
8825.59999999       0.0
8825.69999999       0.0
8825.79999999       0.0
8825.89999999       0.0
8825.99999999       0.0
8826.09999999       0.0
8826.19999999       0.0
8826.29999999       0.0
8826.39999999       0.0
8826.49999999       0.0
8826.59999999       0.0
8826.69999999       0.0
8826.79999999       0.0
8826.89999999       0.0
8826.99999999       0.0
8827.09999999       0.0
8827.19999999       0.0
8827.29999999       0.0
8827.39999999       0.0
8827.49999999       0.0
8827.59999999       0.0
8827.69999999       0.0
8827.79999999       0.0
8827.89999999       0.0
8827.99999999       0.0
8828.09999999       0.0
8828.19999999       0.0
8828.29999999       0.0
8828.39999999       0.0
8828.49999999       0.0
8828.59999999       0.0
8828.69999999       0.0
8828.79999999       0.0
8828.89999999       0.0
8828.99999999       0.0
8829.09999999       0.0
8829.19999999       0.0
8829.29999999       0.0
8829.39999999       0.0
8829.49999999       0.0
8829.59999999       0.0
8829.69999999       0.0
8829.79999999       0.0
8829.89999999       0.0
8829.99999999       0.0
8830.09999999       0.0
8830.19999999       0.0
8830.29999999       0.0
8830.39999999       0.0
8830.49999999       0.0
8830.59999999       0.0
8830.69999999       0.0
