galaxy_id,JPAS3518,error_JPAS3518,JPAS3785,error_JPAS3785,JPAS3900,error_JPAS3900,JPAS4000,error_JPAS4000,JPAS4100,error_JPAS4100,JPAS4200,error_JPAS4200,JPAS4300,error_JPAS4300,JPAS4400,error_JPAS4400,JPAS4500,error_JPAS4500,JPAS4600,error_JPAS4600,JPAS4700,error_JPAS4700,JPAS4800,error_JPAS4800,JPAS4900,error_JPAS4900,JPAS5000,error_JPAS5000,JPAS5100,error_JPAS5100,JPAS5200,error_JPAS5200,JPAS5300,error_JPAS5300,JPAS5400,error_JPAS5400,JPAS5500,error_JPAS5500,JPAS5600,error_JPAS5600,JPAS5700,error_JPAS5700,JPAS5800,error_JPAS5800,JPAS5900,error_JPAS5900,JPAS6000,error_JPAS6000,JPAS6100,error_JPAS6100,JPAS6200,error_JPAS6200,JPAS6300,error_JPAS6300,JPAS6400,error_JPAS6400,JPAS6500,error_JPAS6500,JPAS6600,error_JPAS6600,JPAS6700,error_JPAS6700,JPAS6800,error_JPAS6800,JPAS6900,error_JPAS6900,JPAS7000,error_JPAS7000,JPAS7100,error_JPAS7100,JPAS7200,error_JPAS7200,JPAS7300,error_JPAS7300,JPAS7400,error_JPAS7400,JPAS7500,error_JPAS7500,JPAS7600,error_JPAS7600,JPAS7700,error_JPAS7700,JPAS7800,error_JPAS7800,JPAS7900,error_JPAS7900,JPAS8000,error_JPAS8000,JPAS8100,error_JPAS8100,JPAS8200,error_JPAS8200,JPAS8300,error_JPAS8300,JPAS8400,error_JPAS8400,JPAS8500,error_JPAS8500,JPAS8600,error_JPAS8600,JPAS8700,error_JPAS8700,JPAS8800,error_JPAS8800,JPAS8900,error_JPAS8900,JPAS9000,error_JPAS9000,JPAS9100,error_JPAS9100,JPAS10069,error_JPAS10069,uj_JPAS,error_uj_JPAS,g_JPAS,error_g_JPAS,r_JPAS,error_r_JPAS,redshift
11,2.2255E-41,5.32E-43,2.3608E-41,9.35E-43,2.3781E-41,1.117E-42,2.1293E-41,1.157E-42,1.949E-41,1.31E-42,2.3913E-41,1.278E-42,2.8804E-41,1.432E-42,3.0553E-41,1.689E-42,3.2228E-41,1.722E-42,3.5664E-41,2.136E-42,4.6072E-41,2.291E-42,5.8808E-41,2.546E-42,6.3891E-41,3.06E-42,7.604E-41,3.011E-42,8.438E-41,3.498E-42,8.5633E-41,3.706E-42,9.5728E-41,3.967E-42,1.0603E-40,4.687E-42,1.2152E-40,4.687E-42,1.33E-40,6.002E-42,1.6513E-40,6.236E-42,1.8665E-40,6.36E-42,1.9799E-40,7.476E-42,2.147E-40,7.91E-42,2.187E-40,9.265E-42,2.6341E-40,9.462E-42,2.8565E-40,9.208E-42,2.807E-40,1.0859E-41,2.915E-40,1.1276E-41,3.1874E-40,1.1156E-41,3.4091E-40,1.2246E-41,3.5046E-40,1.3234E-41,4.1864E-40,1.4267E-41,4.5903E-40,1.5643E-41,5.1456E-40,1.6587E-41,6.8209E-40,1.8847E-41,8.0212E-40,2.2163E-41,8.9834E-40,2.3994E-41,8.7305E-40,2.4123E-41,1.0545E-39,3.0108E-41,1.3398E-39,3.4552E-41,1.255E-39,3.2364E-41,1.4172E-39,3.7855E-41,1.5355E-39,3.8184E-41,1.5583E-39,4.0186E-41,1.4449E-39,3.8593E-41,1.6651E-39,3.8341E-41,1.9048E-39,4.5614E-41,1.9171E-39,4.5908E-41,2.193E-39,4.8477E-41,2.376E-39,4.8143E-41,2.3803E-39,5.2617E-41,2.5202E-39,6.0351E-41,2.5529E-39,6.5837E-41,2.7305E-39,6.2872E-41,3.0105E-39,3.05E-41,2.2194E-41,4.9E-43,6.158E-41,9.64E-43,2.5861E-40,3.573E-42,0.09
12,4.55E-42,3.4E-44,5.416E-42,6.4E-44,5.677E-42,7.3E-44,5.593E-42,8.3E-44,5.797E-42,8.5E-44,7.086E-42,1.05E-43,8.129E-42,1.12E-43,8.727E-42,1.2E-43,9.214E-42,1.19E-43,1.2452E-41,1.61E-43,1.5793E-41,1.75E-43,1.6937E-41,2.19E-43,2.158E-41,2.19E-43,2.903E-41,2.94E-43,3.6046E-41,3.32E-43,3.6212E-41,3.34E-43,3.6851E-41,3.39E-43,4.7518E-41,4.37E-43,6.1782E-41,5.11E-43,7.3191E-41,6.07E-43,8.0995E-41,6.71E-43,9.455E-41,6.96E-43,1.0405E-40,8.63E-43,1.1643E-40,9.65E-43,1.31E-40,9.65E-43,1.5662E-40,1.01E-42,1.7687E-40,1.14E-42,1.8761E-40,1.21E-42,2.1225E-40,1.173E-42,2.2535E-40,1.453E-42,2.5169E-40,1.623E-42,2.6501E-40,1.708E-42,2.9598E-40,1.635E-42,3.3393E-40,1.846E-42,3.648E-40,2.016E-42,4.5379E-40,2.508E-42,5.1246E-40,2.832E-42,5.7077E-40,2.629E-42,5.846E-40,2.692E-42,7.2187E-40,3.324E-42,8.7914E-40,4.048E-42,8.7752E-40,3.233E-42,9.9096E-40,3.65E-42,1.0502E-39,4.836E-42,1.0986E-39,5.06E-42,1.0876E-39,5.008E-42,1.2158E-39,5.6E-42,1.3793E-39,5.081E-42,1.4902E-39,5.49E-42,1.6101E-39,5.932E-42,1.6985E-39,6.257E-42,1.7851E-39,6.576E-42,1.8744E-39,6.906E-42,2.0029E-39,7.379E-42,2.1226E-39,7.819E-42,2.4892E-39,4.585E-42,5.234E-42,3.4E-44,2.419E-41,9.0E-44,1.6537E-40,4.57E-43,0.09
13,1.4742E-41,1.1E-43,1.6238E-41,1.95E-43,1.5927E-41,2.2E-43,1.5309E-41,2.12E-43,1.4837E-41,2.19E-43,1.6119E-41,2.68E-43,1.861E-41,2.75E-43,2.2068E-41,3.05E-43,2.2833E-41,3.36E-43,2.893E-41,3.73E-43,3.556E-41,4.58E-43,4.0045E-41,4.79E-43,4.3667E-41,5.23E-43,5.1875E-41,6.68E-43,5.9725E-41,6.6E-43,6.3001E-41,8.13E-43,6.8383E-41,8.18E-43,7.9315E-41,8.03E-43,8.9734E-41,9.92E-43,1.0087E-40,1.022E-42,1.1286E-40,1.247E-42,1.2478E-40,1.264E-42,1.3695E-40,1.387E-42,1.4287E-40,1.316E-42,1.5058E-40,1.665E-42,1.7448E-40,1.768E-42,1.8939E-40,1.745E-42,1.9905E-40,2.016E-42,2.1367E-40,1.967E-42,2.219E-40,2.043E-42,2.3777E-40,2.409E-42,2.5174E-40,2.55E-42,2.7049E-40,2.492E-42,2.9522E-40,2.99E-42,3.4021E-40,3.447E-42,4.5641E-40,3.784E-42,5.667E-40,4.176E-42,6.4114E-40,4.134E-42,6.7197E-40,4.951E-42,7.5814E-40,6.285E-42,9.1485E-40,6.74E-42,8.4208E-40,5.429E-42,9.9392E-40,6.408E-42,1.0465E-39,6.747E-42,1.0838E-39,7.986E-42,9.6951E-40,7.144E-42,1.068E-39,7.87E-42,1.2284E-39,9.051E-42,1.2947E-39,9.54E-42,1.3809E-39,8.902E-42,1.4248E-39,9.186E-42,1.5085E-39,9.726E-42,1.5666E-39,1.1542E-41,1.6045E-39,1.0344E-41,1.6465E-39,1.2131E-41,1.7921E-39,4.952E-42,1.5295E-41,8.4E-44,4.4479E-41,2.05E-43,1.7838E-40,6.57E-43,0.09
14,4.92E-43,5.2E-44,7.24E-43,1.0E-43,1.205E-42,1.25E-43,1.476E-42,1.57E-43,1.328E-42,1.68E-43,1.78E-42,2.06E-43,2.291E-42,2.17E-43,2.857E-42,2.21E-43,2.168E-42,2.58E-43,2.539E-42,3.25E-43,3.774E-42,3.64E-43,4.018E-42,4.29E-43,5.153E-42,5.07E-43,9.62E-42,6.74E-43,1.553E-41,8.73E-43,1.5389E-41,8.37E-43,1.4942E-41,9.36E-43,1.9072E-41,1.177E-42,3.045E-41,1.515E-42,3.7984E-41,1.819E-42,4.6602E-41,1.76E-42,6.0089E-41,2.158E-42,6.5523E-41,2.354E-42,7.3857E-41,2.585E-42,8.5113E-41,3.058E-42,1.0944E-40,3.327E-42,1.2859E-40,3.908E-42,1.2799E-40,3.89E-42,1.4736E-40,4.343E-42,1.6323E-40,4.511E-42,1.8897E-40,5.221E-42,1.8604E-40,5.654E-42,2.0778E-40,6.316E-42,2.4865E-40,6.412E-42,2.3834E-40,6.805E-42,2.9107E-40,7.507E-42,3.2419E-40,8.659E-42,3.614E-40,8.988E-42,3.4166E-40,8.811E-42,5.138E-40,1.1358E-41,6.3855E-40,1.2938E-41,6.7483E-40,1.4296E-41,7.3451E-40,1.4206E-41,8.2565E-40,1.521E-41,8.5584E-40,1.5765E-41,9.1284E-40,1.6816E-41,1.0578E-39,2.0459E-41,1.2167E-39,2.0172E-41,1.3243E-39,2.1956E-41,1.3527E-39,2.3672E-41,1.4818E-39,2.3201E-41,1.6688E-39,2.7666E-41,1.7124E-39,2.8389E-41,1.7964E-39,2.9782E-41,1.9444E-39,3.2235E-41,2.3507E-39,1.732E-41,9.43E-43,5.5E-44,9.214E-42,2.2E-43,1.1314E-40,1.355E-42,0.09
15,3.4E-44,0.0,3.1E-44,1.4E-45,3.2E-44,1.4E-45,2.8E-44,1.4E-45,2.7E-44,1.4E-45,2.8E-44,1.4E-45,3.9E-44,1.4E-45,4.8E-44,1.4E-45,5.3E-44,2.8E-45,8.1E-44,2.8E-45,1.05E-43,2.8E-45,1.18E-43,2.8E-45,1.53E-43,4.2E-45,1.92E-43,5.6E-45,2.38E-43,5.6E-45,2.59E-43,5.6E-45,2.86E-43,7.0E-45,3.57E-43,7.0E-45,4.41E-43,8.4E-45,5.35E-43,9.8E-45,6.38E-43,1.1E-44,7.06E-43,1.3E-44,8.11E-43,1.3E-44,9.54E-43,1.4E-44,1.002E-42,1.5E-44,1.197E-42,1.8E-44,1.326E-42,2.0E-44,1.47E-42,2.1E-44,1.634E-42,2.24E-44,1.686E-42,2.5E-44,1.841E-42,2.5E-44,1.934E-42,2.5E-44,2.158E-42,2.9E-44,2.634E-42,3.4E-44,2.943E-42,4.1E-44,3.594E-42,4.3E-44,4.207E-42,5.0E-44,4.938E-42,5.0E-44,5.053E-42,5.2E-44,6.368E-42,6.4E-44,7.718E-42,7.8E-44,7.508E-42,6.9E-44,8.708E-42,8.0E-44,9.392E-42,8.7E-44,1.01E-41,9.2E-44,9.682E-42,9.0E-44,1.1044E-41,1.02E-43,1.2774E-41,1.06E-43,1.4058E-41,1.16E-43,1.516E-41,1.26E-43,1.6097E-41,1.33E-43,1.7249E-41,1.43E-43,1.7994E-41,1.49E-43,1.9513E-41,1.44E-43,2.0928E-41,1.74E-43,2.4228E-41,9.0E-44,3.2E-44,0.0,1.68E-43,1.4E-45,1.263E-42,7.0E-45,0.09
16,7.33E-43,3.5E-44,5.86E-43,5.0E-44,5.63E-43,6.0E-44,5.27E-43,5.6E-44,5.52E-43,5.3E-44,5.37E-43,5.9E-44,5.34E-43,7.1E-44,1.016E-42,8.5E-44,1.09E-42,1.12E-43,1.84E-42,1.43E-43,2.099E-42,1.74E-43,2.664E-42,1.82E-43,3.18E-42,2.52E-43,4.863E-42,2.73E-43,4.795E-42,3.27E-43,5.96E-42,3.57E-43,6.121E-42,3.78E-43,7.469E-42,4.54E-43,8.296E-42,4.8E-43,9.728E-42,5.73E-43,1.198E-41,6.4E-43,1.273E-41,6.45E-43,1.4023E-41,6.98E-43,1.5333E-41,7.48E-43,1.5807E-41,8.3E-43,1.9055E-41,9.3E-43,2.1322E-41,1.002E-42,2.272E-41,1.089E-42,2.8238E-41,1.145E-42,2.7016E-41,1.244E-42,2.7115E-41,1.198E-42,3.0285E-41,1.338E-42,3.339E-41,1.506E-42,3.9194E-41,1.553E-42,4.3334E-41,1.717E-42,5.3607E-41,2.172E-42,6.786E-41,2.438E-42,8.2646E-41,2.741E-42,8.9459E-41,2.801E-42,1.0481E-40,3.09E-42,1.2303E-40,3.4E-42,1.1793E-40,3.258E-42,1.364E-40,3.77E-42,1.3881E-40,4.22E-42,1.4296E-40,4.74E-42,1.354E-40,4.116E-42,1.5475E-40,5.132E-42,1.9374E-40,4.997E-42,2.1146E-40,5.454E-42,2.0306E-40,5.985E-42,2.3058E-40,6.159E-42,2.5028E-40,6.225E-42,2.5824E-40,7.135E-42,2.7141E-40,6.749E-42,2.8604E-40,7.64E-42,3.3514E-40,3.704E-42,6.2E-43,2.5E-44,3.533E-42,7.8E-44,2.025E-41,3.36E-43,0.09
17,3.53E-43,1.4E-45,4.04E-43,1.4E-45,4.19E-43,1.4E-45,4.32E-43,1.4E-45,4.41E-43,1.4E-45,4.79E-43,2.8E-45,5.25E-43,1.4E-45,5.66E-43,1.4E-45,5.83E-43,2.8E-45,6.84E-43,2.8E-45,8.0E-43,4.2E-45,8.46E-43,2.8E-45,9.71E-43,4.2E-45,1.201E-42,4.2E-45,1.408E-42,5.6E-45,1.424E-42,5.6E-45,1.523E-42,5.6E-45,1.83E-42,7.0E-45,2.207E-42,5.6E-45,2.511E-42,7.0E-45,2.765E-42,7.0E-45,3.146E-42,8.4E-45,3.456E-42,9.8E-45,3.775E-42,9.8E-45,4.109E-42,1.1E-44,4.71E-42,1.3E-44,5.284E-42,1.4E-44,5.447E-42,1.5E-44,5.946E-42,1.7E-44,6.197E-42,1.7E-44,6.858E-42,2.0E-44,7.075E-42,2.0E-44,7.888E-42,2.24E-44,8.9E-42,2.5E-44,9.659E-42,2.7E-44,1.2296E-41,3.4E-44,1.4157E-41,2.7E-44,1.6135E-41,4.5E-44,1.6647E-41,3.1E-44,2.0519E-41,3.8E-44,2.492E-41,4.6E-44,2.4153E-41,4.5E-44,2.7401E-41,5.0E-44,2.9118E-41,5.3E-44,3.0351E-41,5.6E-44,2.9279E-41,5.3E-44,3.264E-41,6.0E-44,3.686E-41,6.7E-44,4.0046E-41,7.4E-44,4.2438E-41,7.8E-44,4.452E-41,8.3E-44,4.692E-41,8.7E-44,4.819E-41,8.8E-44,5.1117E-41,9.4E-44,5.3772E-41,1.0E-43,5.9615E-41,5.5E-44,4.0E-43,1.4E-45,1.052E-42,1.4E-45,4.868E-42,4.2E-45,0.09
18,1.6008E-41,4.13E-43,1.9443E-41,7.52E-43,1.8653E-41,7.9E-43,1.9087E-41,8.44E-43,1.886E-41,8.86E-43,1.984E-41,9.68E-43,2.3766E-41,1.029E-42,2.6323E-41,1.092E-42,2.1104E-41,1.225E-42,2.8E-41,1.445E-42,3.6505E-41,1.58E-42,3.4734E-41,1.728E-42,4.2067E-41,1.86E-42,4.8478E-41,2.187E-42,6.0416E-41,2.337E-42,6.1765E-41,2.503E-42,6.2509E-41,2.936E-42,7.0007E-41,3.353E-42,7.9937E-41,3.46E-42,9.7352E-41,4.034E-42,1.0873E-40,4.207E-42,1.2449E-40,4.472E-42,1.2279E-40,4.863E-42,1.3663E-40,5.412E-42,1.6809E-40,5.729E-42,1.7929E-40,5.779E-42,2.0005E-40,6.449E-42,1.914E-40,7.051E-42,2.1535E-40,7.735E-42,2.3289E-40,7.937E-42,2.6518E-40,7.571E-42,2.613E-40,8.423E-42,2.7136E-40,1.0248E-41,2.889E-40,1.0643E-41,3.5805E-40,1.1213E-41,4.6811E-40,1.2504E-41,5.5252E-40,1.4758E-41,6.0471E-40,1.6709E-41,6.6E-40,1.7628E-41,8.0306E-40,1.6272E-41,9.3142E-40,2.2304E-41,8.7327E-40,2.252E-41,1.0279E-39,2.4615E-41,1.1126E-39,2.5619E-41,1.1136E-39,2.5642E-41,1.0635E-39,2.351E-41,1.1364E-39,2.9308E-41,1.3242E-39,3.2929E-41,1.4124E-39,3.2521E-41,1.3956E-39,3.0848E-41,1.4967E-39,3.4464E-41,1.6563E-39,3.8139E-41,1.7456E-39,3.6979E-41,1.7232E-39,3.9679E-41,1.8045E-39,3.8226E-41,1.9786E-39,2.0046E-41,1.7896E-41,3.3E-43,4.3087E-41,5.96E-43,1.8195E-40,2.179E-42,0.09
19,1.98E-43,3.1E-44,1.96E-43,5.0E-44,1.54E-43,6.2E-44,1.7E-43,8.0E-44,1.1E-43,8.0E-44,1.63E-43,8.0E-44,1.05E-43,8.0E-44,1.77E-43,8.0E-44,3.57E-43,1.14E-43,3.31E-43,1.14E-43,8.45E-43,1.81E-43,5.65E-43,1.81E-43,8.03E-43,2.7E-43,2.487E-42,3.28E-43,3.562E-42,3.87E-43,3.154E-42,4.39E-43,3.328E-42,4.29E-43,4.539E-42,5.27E-43,5.084E-42,7.36E-43,7.382E-42,8.44E-43,7.851E-42,8.67E-43,1.07E-41,1.104E-42,1.1743E-41,1.19E-42,1.2549E-41,1.352E-42,1.9741E-41,1.436E-42,2.4042E-41,1.705E-42,2.7325E-41,1.837E-42,3.083E-41,2.158E-42,3.1433E-41,2.257E-42,3.2582E-41,2.19E-42,4.2873E-41,2.804E-42,4.8059E-41,2.877E-42,5.2117E-41,3.36E-42,5.9344E-41,3.498E-42,6.1912E-41,3.251E-42,5.6101E-41,4.03E-42,7.4298E-41,4.243E-42,8.8998E-41,4.836E-42,9.1491E-41,5.308E-42,1.4131E-40,6.247E-42,1.8888E-40,7.48E-42,1.856E-40,8.034E-42,2.052E-40,9.072E-42,2.4131E-40,9.334E-42,2.4265E-40,9.386E-42,2.5976E-40,1.0049E-41,3.0604E-40,1.1275E-41,3.4528E-40,1.2085E-41,3.979E-40,1.3926E-41,4.2557E-40,1.4894E-41,4.9863E-40,1.4695E-41,5.636E-40,1.7131E-41,6.0838E-40,1.737E-41,6.4295E-40,1.7766E-41,6.6954E-40,1.9733E-41,8.3287E-40,9.972E-42,1.7E-43,2.4E-44,1.764E-42,9.4E-44,2.458E-41,6.57E-43,0.09
20,6.68E-42,9.2E-44,7.21E-42,9.2E-44,6.981E-42,1.02E-43,6.93E-42,1.15E-43,7.04E-42,1.23E-43,7.648E-42,1.35E-43,8.565E-42,1.5E-43,9.645E-42,1.68E-43,1.0615E-41,1.57E-43,1.2857E-41,2.13E-43,1.5472E-41,2.42E-43,1.7392E-41,2.56E-43,2.0005E-41,2.76E-43,2.3612E-41,3.27E-43,2.7793E-41,3.59E-43,2.8704E-41,3.7E-43,3.1184E-41,4.6E-43,3.7769E-41,4.88E-43,4.4334E-41,5.31E-43,4.9333E-41,5.45E-43,5.4997E-41,6.59E-43,6.1085E-41,7.31E-43,6.6733E-41,7.37E-43,7.2433E-41,8.67E-43,7.8044E-41,8.63E-43,8.8133E-41,8.63E-43,9.6369E-41,8.63E-43,1.0336E-40,1.142E-42,1.0893E-40,1.204E-42,1.1501E-40,1.271E-42,1.2564E-40,1.389E-42,1.3315E-40,1.595E-42,1.4586E-40,1.478E-42,1.592E-40,1.613E-42,1.8011E-40,1.824E-42,2.3504E-40,2.381E-42,2.9211E-40,2.421E-42,3.3323E-40,2.762E-42,3.4509E-40,2.86E-42,4.0063E-40,2.953E-42,4.8791E-40,3.596E-42,4.4621E-40,3.287E-42,5.1658E-40,3.806E-42,5.6123E-40,4.135E-42,5.8068E-40,3.744E-42,5.4443E-40,4.012E-42,5.9585E-40,4.94E-42,6.8856E-40,4.44E-42,7.2101E-40,5.312E-42,7.7044E-40,5.677E-42,8.06E-40,5.939E-42,8.4711E-40,5.461E-42,8.8052E-40,6.488E-42,9.2627E-40,6.826E-42,9.5222E-40,7.016E-42,1.0479E-39,2.895E-42,6.873E-42,5.0E-44,2.0603E-41,9.5E-44,9.1524E-41,3.38E-43,0.09
21,3.471E-42,7.0E-44,3.243E-42,1.29E-43,2.979E-42,1.46E-43,2.93E-42,1.32E-43,2.302E-42,1.37E-43,2.612E-42,1.54E-43,3.349E-42,1.95E-43,4.271E-42,2.13E-43,4.85E-42,2.37E-43,7.347E-42,2.97E-43,9.148E-42,3.55E-43,1.0283E-41,3.98E-43,1.2592E-41,4.4E-43,1.542E-41,4.97E-43,1.8301E-41,5.9E-43,2.0935E-41,6.17E-43,2.2391E-41,6.81E-43,2.6211E-41,7.97E-43,3.2069E-41,8.56E-43,3.449E-41,9.53E-43,4.0373E-41,1.115E-42,4.4554E-41,1.149E-42,4.9762E-41,1.237E-42,5.4965E-41,1.418E-42,5.8518E-41,1.401E-42,6.5116E-41,1.62E-42,7.094E-41,1.764E-42,8.4196E-41,1.938E-42,8.7678E-41,2.019E-42,9.3775E-41,2.246E-42,9.9286E-41,2.194E-42,1.0358E-40,2.385E-42,1.0522E-40,2.52E-42,1.1633E-40,2.892E-42,1.3986E-40,3.091E-42,1.9683E-40,3.807E-42,2.4597E-40,4.53E-42,2.788E-40,4.88E-42,2.8555E-40,4.734E-42,3.2756E-40,5.129E-42,3.9526E-40,5.825E-42,3.7713E-40,6.6E-42,4.5299E-40,6.676E-42,4.9899E-40,7.354E-42,5.1014E-40,7.987E-42,4.476E-40,7.008E-42,5.0826E-40,8.426E-42,5.9991E-40,8.841E-42,6.44E-40,1.0084E-41,6.7997E-40,1.002E-41,6.9197E-40,1.0197E-41,7.2659E-40,1.1377E-41,7.6434E-40,1.1967E-41,8.011E-40,1.2543E-41,8.5288E-40,1.1784E-41,9.5959E-40,6.187E-42,3.072E-42,5.9E-44,1.2969E-41,1.67E-43,7.0484E-41,5.84E-43,0.09
22,7.156E-42,2.0E-44,7.854E-42,2.9E-44,7.804E-42,3.6E-44,7.683E-42,3.5E-44,7.67E-42,3.5E-44,8.363E-42,3.8E-44,9.47E-42,4.3E-44,1.0693E-41,4.9E-44,1.149E-41,5.3E-44,1.4345E-41,6.6E-44,1.7424E-41,8.0E-44,1.9104E-41,8.8E-44,2.2425E-41,8.3E-44,2.7844E-41,1.02E-43,3.2624E-41,1.2E-43,3.4224E-41,1.26E-43,3.7113E-41,1.37E-43,4.3927E-41,1.61E-43,5.2424E-41,1.93E-43,5.9969E-41,1.65E-43,6.741E-41,1.86E-43,7.5914E-41,2.1E-43,8.3854E-41,2.31E-43,9.0266E-41,2.5E-43,9.7977E-41,3.62E-43,1.1136E-40,3.08E-43,1.2369E-40,3.42E-43,1.2975E-40,3.59E-43,1.4136E-40,3.91E-43,1.4898E-40,4.12E-43,1.623E-40,4.48E-43,1.6901E-40,4.67E-43,1.8532E-40,5.11E-43,2.0813E-40,5.75E-43,2.3525E-40,6.5E-43,3.1097E-40,5.73E-43,3.7456E-40,6.9E-43,4.2572E-40,7.85E-43,4.3724E-40,8.06E-43,5.199E-40,9.57E-43,6.2911E-40,1.159E-42,5.9638E-40,1.099E-42,6.9618E-40,1.282E-42,7.4323E-40,1.369E-42,7.7397E-40,1.425E-42,7.2765E-40,1.341E-42,8.008E-40,1.341E-42,9.2114E-40,1.341E-42,9.852E-40,1.815E-42,1.0383E-39,1.913E-42,1.0832E-39,1.995E-42,1.1448E-39,2.109E-42,1.1812E-39,2.176E-42,1.2437E-39,2.291E-42,1.3084E-39,2.41E-42,1.4385E-39,1.326E-42,7.543E-42,1.4E-44,2.3742E-41,2.24E-44,1.1607E-40,1.06E-43,0.09
23,1.35E-43,0.0,1.29E-43,1.4E-45,1.16E-43,1.4E-45,1.08E-43,1.4E-45,1.06E-43,1.4E-45,1.23E-43,1.4E-45,1.54E-43,1.4E-45,1.9E-43,1.4E-45,2.23E-43,1.4E-45,2.97E-43,2.8E-45,3.83E-43,2.8E-45,4.44E-43,2.8E-45,5.52E-43,4.2E-45,7.2E-43,4.2E-45,8.93E-43,5.6E-45,9.57E-43,5.6E-45,1.057E-42,4.2E-45,1.305E-42,5.6E-45,1.599E-42,7.0E-45,1.867E-42,8.4E-45,2.123E-42,9.8E-45,2.458E-42,1.1E-44,2.782E-42,9.8E-45,3.065E-42,1.1E-44,3.384E-42,1.3E-44,3.995E-42,1.5E-44,4.519E-42,1.7E-44,4.736E-42,1.7E-44,5.242E-42,2.0E-44,5.499E-42,2.0E-44,6.142E-42,2.24E-44,6.407E-42,2.4E-44,7.13E-42,2.7E-44,8.126E-42,2.24E-44,9.093E-42,2.5E-44,1.1757E-41,3.2E-44,1.4017E-41,3.9E-44,1.6095E-41,4.5E-44,1.653E-41,4.6E-44,2.0393E-41,5.6E-44,2.5274E-41,4.6E-44,2.4517E-41,4.5E-44,2.8437E-41,5.2E-44,3.0695E-41,5.6E-44,3.244E-41,6.0E-44,3.1295E-41,5.7E-44,3.5276E-41,6.4E-44,4.084E-41,7.6E-44,4.4697E-41,8.3E-44,4.7938E-41,8.8E-44,5.1178E-41,9.4E-44,5.4485E-41,1.01E-43,5.6949E-41,1.05E-43,6.0965E-41,1.12E-43,6.5145E-41,1.2E-43,7.5767E-41,7.0E-44,1.22E-43,0.0,6.15E-43,1.4E-45,4.163E-42,4.2E-45,0.09
24,1.4E-44,0.0,1.1E-44,0.0,9.8E-45,0.0,8.4E-45,0.0,9.8E-45,0.0,1.1E-44,0.0,1.4E-44,0.0,1.7E-44,0.0,2.4E-44,1.4E-45,3.8E-44,1.4E-45,5.2E-44,1.4E-45,6.6E-44,1.4E-45,8.5E-44,1.4E-45,1.2E-43,2.8E-45,1.63E-43,2.8E-45,1.78E-43,2.8E-45,1.92E-43,2.8E-45,2.51E-43,4.2E-45,3.25E-43,4.2E-45,3.98E-43,5.6E-45,4.74E-43,5.6E-45,5.63E-43,5.6E-45,6.54E-43,7.0E-45,7.65E-43,8.4E-45,8.49E-43,8.4E-45,1.009E-42,9.8E-45,1.173E-42,1.1E-44,1.258E-42,1.3E-44,1.462E-42,1.4E-44,1.635E-42,1.5E-44,1.843E-42,1.5E-44,1.921E-42,1.8E-44,2.165E-42,1.8E-44,2.463E-42,2.1E-44,2.75E-42,2.24E-44,3.444E-42,2.24E-44,3.956E-42,2.5E-44,4.52E-42,2.9E-44,4.682E-42,3.1E-44,5.862E-42,3.8E-44,7.427E-42,4.1E-44,7.585E-42,4.2E-44,8.806E-42,4.9E-44,9.515E-42,5.3E-44,9.944E-42,4.6E-44,9.899E-42,5.5E-44,1.1513E-41,5.3E-44,1.334E-41,6.2E-44,1.494E-41,6.9E-44,1.655E-41,7.6E-44,1.7864E-41,6.6E-44,1.9372E-41,7.1E-44,2.07E-41,7.6E-44,2.2345E-41,1.02E-43,2.4231E-41,1.12E-43,3.0198E-41,5.6E-44,1.1E-44,0.0,1.06E-43,0.0,1.121E-42,4.2E-45,0.09
25,6.2E-44,0.0,5.0E-44,1.4E-45,4.5E-44,1.4E-45,3.8E-44,1.4E-45,3.6E-44,1.4E-45,4.2E-44,1.4E-45,5.5E-44,1.4E-45,7.4E-44,1.4E-45,1.05E-43,2.8E-45,1.53E-43,2.8E-45,2.02E-43,4.2E-45,2.6E-43,4.2E-45,3.34E-43,5.6E-45,4.32E-43,7.0E-45,5.54E-43,7.0E-45,6.04E-43,7.0E-45,6.85E-43,8.4E-45,8.59E-43,9.8E-45,1.072E-42,1.1E-44,1.244E-42,1.3E-44,1.453E-42,1.5E-44,1.726E-42,1.5E-44,1.953E-42,1.8E-44,2.186E-42,2.0E-44,2.452E-42,2.1E-44,2.846E-42,2.4E-44,3.233E-42,2.4E-44,3.442E-42,2.5E-44,3.858E-42,2.8E-44,4.07E-42,3.4E-44,4.523E-42,3.4E-44,4.843E-42,4.1E-44,5.345E-42,3.9E-44,6.03E-42,3.9E-44,6.904E-42,4.5E-44,9.143E-42,6.7E-44,1.1157E-41,7.1E-44,1.2844E-41,7.1E-44,1.3388E-41,7.4E-44,1.6276E-41,9.0E-44,2.0338E-41,9.4E-44,1.9676E-41,9.1E-44,2.3117E-41,1.06E-43,2.4953E-41,1.15E-43,2.6469E-41,1.22E-43,2.5676E-41,1.18E-43,2.8916E-41,1.33E-43,3.3476E-41,1.54E-43,3.708E-41,1.71E-43,3.9989E-41,1.84E-43,4.273E-41,1.96E-43,4.6295E-41,2.13E-43,4.9242E-41,2.27E-43,5.228E-41,1.92E-43,5.6018E-41,2.58E-43,6.7101E-41,1.23E-43,5.0E-44,0.0,3.74E-43,1.4E-45,3.028E-42,8.4E-45,0.09
