galaxy_id,J0378,error_J0378,J0395,error_J0395,J0410,error_J0410,J0430,error_J0430,J0515,error_J0515,J0660,error_J0660,J0861,error_J0861,uJAVA,error_uJAVA,gSDSS,error_gSDSS,rSDSS,error_rSDSS,iSDSS,error_iSDSS,zSDSS,error_zSDSS,redshift
2964,1.7761E-41,6.71E-43,1.9315E-41,9.61E-43,2.0076E-41,7.22E-43,2.1933E-41,8.48E-43,6.7096E-41,2.534E-42,2.4182E-40,8.687E-42,1.516E-39,1.9548E-41,1.6394E-41,3.63E-43,4.4085E-41,6.1E-43,1.944E-40,2.328E-42,8.1338E-40,6.743E-42,1.647E-39,1.2135E-41,0.09
2965,1.5054E-41,4.2E-44,1.5577E-41,5.7E-44,1.6507E-41,4.6E-44,1.8779E-41,5.2E-44,4.7913E-41,1.32E-43,1.7237E-40,4.76E-43,1.0492E-39,9.67E-43,1.2476E-41,2.24E-44,3.1773E-41,2.9E-44,1.3895E-40,1.28E-43,5.6554E-40,5.21E-43,1.1547E-39,1.064E-42,0.09
2966,1.92E-43,2.8E-45,1.49E-43,2.8E-45,1.26E-43,1.4E-45,2.02E-43,2.8E-45,2.071E-42,1.4E-44,1.7149E-41,7.8E-44,1.8495E-40,3.4E-43,2.24E-43,1.4E-45,1.078E-42,2.8E-45,1.2631E-41,2.4E-44,7.4105E-41,6.9E-44,2.3327E-40,2.14E-43,0.09
2967,2.4209E-41,9.36E-43,2.587E-41,1.263E-42,2.4569E-41,1.019E-42,3.1245E-41,1.18E-42,7.6697E-41,2.825E-42,2.8839E-40,1.0625E-41,1.9019E-39,2.6276E-41,1.997E-41,2.634E-42,5.0674E-41,2.6276E-41,2.3833E-40,2.634E-42,9.826E-40,8.146E-42,2.1085E-39,1.5536E-41,0.09
2968,3.395E-42,7.1E-44,2.999E-42,9.7E-44,2.692E-42,6.7E-44,3.744E-42,9.2E-44,2.1445E-41,2.96E-43,1.0758E-40,1.387E-42,8.4439E-40,3.889E-42,3.4E-42,3.8E-44,1.1994E-41,7.7E-44,8.3203E-41,3.07E-43,4.1547E-40,1.148E-42,9.6682E-40,1.781E-42,0.09
2969,3.91E-43,7.7E-44,3.31E-43,1.04E-43,4.01E-43,7.3E-44,3.62E-43,9.7E-44,4.697E-42,4.29E-43,3.9983E-41,2.283E-42,4.2803E-40,7.49E-42,4.33E-43,4.1E-44,2.407E-42,1.0E-43,2.8595E-41,5.79E-43,1.7214E-40,2.061E-42,5.3147E-40,4.406E-42,0.09
2970,1.375E-42,3.2E-44,1.356E-42,4.2E-44,1.387E-42,3.2E-44,1.743E-42,4.3E-44,5.161E-42,9.5E-44,1.8828E-41,4.0E-43,1.1439E-40,9.49E-43,1.225E-42,1.5E-44,3.327E-42,2.8E-44,1.4928E-41,1.1E-43,6.0868E-41,2.8E-43,1.3013E-40,6.0E-43,0.09
2971,8.779E-42,1.86E-43,8.659E-42,2.31E-43,9.05E-42,1.92E-43,1.0108E-41,2.14E-43,3.0749E-41,5.38E-43,1.0286E-40,2.084E-42,5.6575E-40,2.084E-42,8.353E-42,9.2E-44,1.9834E-41,1.64E-43,8.0653E-41,5.2E-43,3.1639E-40,1.457E-42,6.2377E-40,2.298E-42,0.09
2972,3.4562E-41,6.68E-43,3.6592E-41,9.77E-43,3.6357E-41,7.37E-43,4.2286E-41,8.18E-43,1.0524E-40,1.841E-42,3.3526E-40,6.485E-42,1.9633E-39,1.4466E-41,3.0492E-41,3.38E-43,6.9724E-41,5.14E-43,2.7681E-40,1.785E-42,1.0563E-39,4.864E-42,2.1488E-39,9.896E-42,0.09
2973,2.21E-43,2.24E-44,1.96E-43,2.7E-44,2.21E-43,2.1E-44,2.27E-43,2.7E-44,2.552E-42,1.2E-43,2.0238E-41,6.71E-43,1.9777E-40,2.186E-42,3.03E-43,1.3E-44,1.335E-42,3.1E-44,1.4183E-41,1.7E-43,8.214E-41,6.05E-43,2.4624E-40,1.36E-42,0.09
2974,6.411E-42,1.12E-43,5.353E-42,1.43E-43,4.627E-42,1.06E-43,6.579E-42,1.28E-43,3.4878E-41,4.18E-43,1.4446E-40,1.729E-42,9.839E-40,4.53E-42,6.543E-42,6.0E-44,1.9886E-41,1.1E-43,1.1328E-40,4.18E-43,5.0275E-40,1.389E-42,1.1255E-39,2.074E-42,0.09
2975,7.57E-43,7.8E-44,8.04E-43,1.18E-43,1.115E-42,1.0E-43,1.34E-42,1.23E-43,8.633E-42,3.98E-43,9.208E-41,2.629E-42,8.3669E-40,7.706E-42,5.48E-43,3.4E-44,4.51E-42,1.0E-43,6.6522E-41,7.36E-43,3.2312E-40,2.084E-42,9.7671E-40,4.498E-42,0.09
2976,8.244E-42,3.34E-43,8.849E-42,4.16E-43,8.405E-42,3.4E-43,1.0709E-41,4.25E-43,2.6504E-41,9.51E-43,1.0161E-40,3.93E-42,6.7939E-40,8.761E-42,6.757E-42,1.43E-43,1.7463E-41,2.41E-43,8.3892E-41,9.28E-43,3.494E-40,2.896E-42,7.5321E-40,5.55E-42,0.09
2977,3.57E-43,5.6E-45,2.54E-43,7.0E-45,2.38E-43,5.6E-45,3.88E-43,7.0E-45,4.393E-42,3.6E-44,4.3564E-41,2.0E-43,4.7678E-40,8.79E-43,3.83E-43,2.8E-45,2.189E-42,8.4E-45,3.0925E-41,5.7E-44,1.8043E-40,1.67E-43,6.2047E-40,5.72E-43,0.09
2978,1.707E-42,8.4E-45,1.386E-42,9.8E-45,1.3E-42,7.0E-45,1.79E-42,8.4E-45,9.286E-42,2.5E-44,4.0873E-41,1.14E-43,2.8225E-40,2.6E-43,1.74E-42,2.8E-45,5.284E-42,9.8E-45,3.1524E-41,2.9E-44,1.4316E-40,1.32E-43,3.2407E-40,2.98E-43,0.09
2979,4.39E-43,7.3E-44,3.6E-43,9.5E-44,1.84E-43,9.5E-44,4.86E-43,8.5E-44,4.088E-42,3.95E-43,3.5205E-41,2.204E-42,4.2954E-40,7.121E-42,4.67E-43,3.9E-44,2.122E-42,9.5E-44,2.7379E-41,5.3E-43,1.6286E-40,1.95E-42,5.4326E-40,4.504E-42,0.09
2980,6.16E-42,3.9E-44,7.02E-42,5.9E-44,7.755E-42,5.9E-44,9.392E-42,5.9E-44,3.2744E-41,1.51E-43,2.3267E-40,8.58E-43,1.8773E-39,1.729E-42,5.007E-42,1.8E-44,1.9335E-41,3.5E-44,1.7682E-40,1.63E-43,8.1798E-40,7.54E-43,2.1976E-39,2.023E-42,0.09
2981,2.44E-41,2.69E-43,2.5666E-41,3.78E-43,2.5666E-41,2.83E-43,3.0323E-41,3.35E-43,7.8809E-41,7.26E-43,2.864E-40,2.637E-42,1.7369E-39,6.398E-42,2.0053E-41,1.29E-43,5.2068E-41,1.92E-43,2.3066E-40,8.49E-43,9.3448E-40,2.583E-42,1.9168E-39,3.531E-42,0.09
2982,1.492E-42,1.3E-44,1.299E-42,1.8E-44,1.243E-42,1.3E-44,1.76E-42,1.4E-44,1.0925E-41,5.0E-44,7.4747E-41,2.76E-43,6.4268E-40,5.91E-43,1.417E-42,5.6E-45,5.932E-42,1.1E-44,5.5054E-41,5.0E-44,2.834E-40,2.6E-43,7.7767E-40,7.16E-43,0.09
2983,2.08E-42,1.01E-43,1.672E-42,1.22E-43,1.595E-42,9.4E-44,2.144E-42,1.2E-43,1.3916E-41,4.23E-43,7.6057E-41,1.892E-42,6.1594E-40,5.672E-42,1.997E-42,5.2E-44,7.69E-42,1.06E-43,5.659E-41,4.18E-43,2.8916E-40,1.597E-42,7.0136E-40,3.23E-42,0.09
2984,3.7751E-41,1.04E-43,3.8488E-41,1.06E-43,4.0303E-41,1.11E-43,4.5723E-41,1.26E-43,1.0908E-40,2.0E-43,3.4812E-40,9.61E-43,1.9308E-39,1.778E-42,3.1924E-41,2.9E-44,7.4154E-41,6.9E-44,2.8192E-40,2.59E-43,1.0699E-39,9.85E-43,2.1229E-39,1.955E-42,0.09
2985,2.672E-42,1.57E-43,2.465E-42,2.13E-43,2.066E-42,1.54E-43,2.999E-42,1.93E-43,1.9538E-41,6.66E-43,1.1048E-40,3.257E-42,9.5782E-40,9.704E-42,3.024E-42,8.4E-44,1.0179E-41,1.68E-43,8.5761E-41,8.69E-43,4.1389E-40,2.668E-42,1.1463E-39,5.279E-42,0.09
2986,6.03E-43,1.1E-44,5.32E-43,1.4E-44,5.38E-43,1.1E-44,7.27E-43,1.4E-44,5.01E-42,4.6E-44,3.7176E-41,2.73E-43,3.2379E-40,8.94E-43,5.84E-43,5.6E-45,2.676E-42,1.3E-44,2.761E-41,7.6E-44,1.4212E-40,2.62E-43,3.947E-40,3.63E-43,0.09
2987,1.4494E-41,7.75E-43,1.4243E-41,1.076E-42,1.5374E-41,8.93E-43,1.9534E-41,1.079E-42,5.749E-41,2.435E-42,2.8157E-40,1.0892E-41,1.7832E-39,2.792E-41,1.1128E-41,3.38E-43,3.6074E-41,2.792E-41,2.1737E-40,2.792E-41,9.0948E-40,2.792E-41,2.0739E-39,3.38E-43,0.09
2988,3.392E-41,1.25E-42,3.5814E-41,1.847E-42,3.8446E-41,1.452E-42,4.2155E-41,1.515E-42,1.1653E-40,3.757E-42,4.0184E-40,1.3693E-41,2.5826E-39,3.33E-41,2.9597E-41,6.54E-43,7.4277E-41,1.026E-42,3.3516E-40,3.705E-42,1.3882E-39,1.1507E-41,2.8448E-39,2.0962E-41,0.09
2989,2.7701E-41,5.0E-44,2.8086E-41,7.7E-44,2.8766E-41,5.3E-44,3.3519E-41,6.2E-44,7.6715E-41,1.42E-43,2.2516E-40,4.15E-43,1.1816E-39,1.089E-42,2.375E-41,2.24E-44,5.2928E-41,4.9E-44,1.8454E-40,1.7E-43,6.8373E-40,6.29E-43,1.279E-39,1.178E-42,0.09
2990,4.3694E-41,4.02E-43,4.4836E-41,5.37E-43,4.6433E-41,4.27E-43,5.2872E-41,5.35E-43,1.2544E-40,1.155E-42,3.9886E-40,4.041E-42,2.2142E-39,1.0197E-41,3.7224E-41,1.71E-43,8.5748E-41,3.15E-43,3.2451E-40,8.97E-43,1.2337E-39,2.273E-42,2.4368E-39,4.488E-42,0.09
2991,5.32E-43,2.24E-44,4.06E-43,2.5E-44,3.52E-43,2.0E-44,5.77E-43,2.7E-44,5.454E-42,1.15E-43,3.6739E-41,5.41E-43,3.7734E-40,1.738E-42,5.93E-43,1.3E-44,2.846E-42,2.9E-44,2.8309E-41,1.57E-43,1.6502E-40,4.55E-43,4.5324E-40,1.253E-42,0.09
2992,5.078E-42,8.8E-44,4.177E-42,1.04E-43,3.978E-42,7.7E-44,5.225E-42,1.06E-43,2.7094E-41,3.25E-43,1.2282E-40,1.47E-42,8.7673E-40,4.037E-42,5.216E-42,4.3E-44,1.5793E-41,8.7E-44,9.4202E-41,3.48E-43,4.3658E-40,1.207E-42,9.9739E-40,1.837E-42,0.09
2993,3.101E-42,5.5E-44,3.27E-42,7.6E-44,3.512E-42,5.9E-44,4.273E-42,6.7E-44,1.1648E-41,1.71E-43,6.1018E-41,7.86E-43,4.4041E-40,2.028E-42,2.608E-42,2.7E-44,7.528E-42,4.9E-44,4.7061E-41,1.74E-43,2.0695E-40,5.72E-43,5.0893E-40,9.37E-43,0.09
2994,9.04E-43,1.1E-44,8.48E-43,1.4E-44,8.69E-43,1.1E-44,1.386E-42,1.5E-44,1.1426E-41,6.3E-44,9.69E-41,3.57E-43,8.112E-40,7.47E-43,8.04E-43,5.6E-45,5.7E-42,1.5E-44,6.9045E-41,3.28E-43,3.5606E-40,3.28E-43,1.0091E-39,9.29E-43,0.09
2995,1.445E-42,1.4E-44,1.219E-42,1.5E-44,1.214E-42,1.4E-44,1.732E-42,1.8E-44,1.1519E-41,6.3E-44,8.9005E-41,4.1E-43,8.1323E-40,7.5E-43,1.387E-42,7.0E-45,6.079E-42,1.7E-44,6.4835E-41,6.0E-44,3.3344E-40,3.07E-43,1.0097E-39,9.3E-43,0.09
2996,1.836E-42,1.1E-44,1.595E-42,1.7E-44,1.467E-42,1.3E-44,2.029E-42,1.5E-44,1.1904E-41,4.3E-44,6.7939E-41,1.88E-43,5.6509E-40,5.2E-43,1.826E-42,7.0E-45,6.64E-42,1.3E-44,5.1918E-41,4.8E-44,2.6602E-40,2.45E-43,6.6271E-40,6.11E-43,0.09
2997,7.76E-43,4.5E-44,5.44E-43,5.7E-44,4.8E-43,3.8E-44,6.33E-43,5.3E-44,5.836E-42,2.14E-43,3.4119E-41,9.74E-43,3.0353E-40,3.074E-42,8.46E-43,2.4E-44,3.276E-42,5.5E-44,2.7938E-41,2.58E-43,1.4355E-40,9.25E-43,3.6795E-40,1.694E-42,0.09
2998,7.435E-42,6.2E-44,7.301E-42,8.1E-44,7.301E-42,6.0E-44,9.181E-42,7.6E-44,3.1256E-41,2.02E-43,1.4566E-40,8.04E-43,1.0513E-39,1.937E-42,6.59E-42,3.1E-44,1.9272E-41,5.3E-44,1.1485E-40,2.12E-43,5.1396E-40,9.47E-43,1.2059E-39,1.111E-42,0.09
2999,3.897E-42,2.9E-43,3.954E-42,3.53E-43,3.006E-42,2.55E-43,4.767E-42,3.34E-43,2.4565E-41,1.131E-42,1.127E-40,4.878E-42,8.7886E-40,1.2951E-41,4.565E-42,1.51E-43,1.35E-41,2.6E-43,8.8048E-41,1.216E-42,4.3323E-40,3.99E-42,1.0017E-39,7.38E-42,0.09
3000,3.6114E-41,1.0E-43,3.7608E-41,1.04E-43,3.9308E-41,1.1E-43,4.5382E-41,8.4E-44,1.1109E-40,2.05E-43,3.7263E-40,1.03E-42,2.1621E-39,1.991E-42,3.0205E-41,2.8E-44,7.4901E-41,6.9E-44,3.0205E-40,2.79E-43,1.2215E-39,1.125E-42,2.3468E-39,2.162E-42,0.09
3001,6.978E-42,3.9E-44,6.69E-42,5.6E-44,6.876E-42,4.5E-44,8.237E-42,4.5E-44,2.6193E-41,1.44E-43,9.5717E-41,5.28E-43,5.8531E-40,1.078E-42,6.267E-42,1.7E-44,1.6542E-41,3.1E-44,7.6522E-41,1.42E-43,3.2018E-40,2.94E-43,6.4475E-40,5.94E-43,0.09
3002,2.542E-42,6.6E-44,2.151E-42,8.0E-44,2.066E-42,5.7E-44,2.759E-42,7.4E-44,1.5728E-41,2.47E-43,8.3152E-41,1.072E-42,6.7526E-40,3.11E-42,2.546E-42,3.1E-44,8.811E-42,3.11E-42,6.425E-41,8.9E-43,3.2201E-40,8.9E-43,7.8971E-40,2.182E-42,0.09
3003,3.772E-42,4.2E-44,3.39E-42,5.0E-44,3.108E-42,3.8E-44,4.221E-42,5.0E-44,2.3623E-41,1.74E-43,1.1496E-40,6.35E-43,8.7445E-40,1.611E-42,3.921E-42,2.5E-44,1.3297E-41,3.6E-44,8.9481E-41,1.65E-43,4.3545E-40,4.01E-43,1.0059E-39,9.26E-43,0.09
3004,2.27E-43,1.3E-44,1.77E-43,1.4E-44,1.2E-43,1.1E-44,2.26E-43,1.5E-44,2.676E-42,7.1E-44,2.28E-41,3.78E-43,2.4679E-40,1.363E-42,2.41E-43,7.0E-45,1.356E-42,1.7E-44,1.6716E-41,1.08E-43,9.7439E-41,3.59E-43,3.1299E-40,8.65E-43,0.09
3005,3.5E-44,9.8E-45,2.0E-44,9.8E-45,3.6E-44,8.4E-45,2.1E-44,8.4E-45,6.73E-43,5.9E-44,9.0E-42,4.15E-43,1.254E-40,1.501E-42,3.9E-44,5.6E-45,3.63E-43,1.4E-44,6.987E-42,1.02E-43,4.3883E-41,3.64E-43,1.6531E-40,9.14E-43,0.09
3006,3.205E-41,8.8E-44,3.2918E-41,9.1E-44,3.3778E-41,6.2E-44,3.907E-41,7.1E-44,9.3894E-41,1.72E-43,3.0806E-40,8.5E-43,1.7086E-39,1.574E-42,2.7055E-41,2.5E-44,6.3891E-41,5.9E-44,2.4811E-40,2.28E-43,9.6614E-40,8.9E-43,1.8563E-39,1.71E-42,0.09
3007,1.1569E-41,5.86E-43,1.1338E-41,7.72E-43,1.1883E-41,5.69E-43,1.3567E-41,7.24E-43,4.9488E-41,1.687E-42,1.878E-40,7.264E-42,1.3101E-39,1.9307E-41,1.0937E-41,2.91E-43,2.9384E-41,4.6E-43,1.5492E-40,1.855E-42,6.7812E-40,5.62E-42,1.47E-39,1.083E-41,0.09
3008,9.8E-45,2.8E-45,4.1E-44,8.4E-45,2.8E-44,8.4E-45,6.2E-44,1.3E-44,1.079E-42,8.8E-44,2.0718E-41,7.82E-43,2.4387E-40,2.695E-42,4.2E-45,2.06E-43,4.29E-43,2.1E-44,1.3968E-41,2.06E-43,8.3861E-41,6.95E-43,3.1591E-40,1.746E-42,0.09
3009,1.3509E-41,6.35E-43,1.4237E-41,8.0E-43,1.1604E-41,6.95E-43,1.3572E-41,7.88E-43,4.9547E-41,2.008E-42,2.039E-40,9.015E-42,1.4853E-39,2.3256E-41,1.2074E-41,3.22E-43,3.0522E-41,5.06E-43,1.6835E-40,2.326E-42,7.4785E-40,6.887E-42,1.7596E-39,1.2965E-41,0.09
3010,6.04E-43,3.5E-44,5.97E-43,4.8E-44,6.36E-43,3.8E-44,7.19E-43,4.5E-44,2.798E-42,1.16E-43,1.2047E-41,4.88E-43,9.2145E-41,1.443E-42,5.77E-43,1.7E-44,1.623E-42,3.1E-44,9.837E-42,1.28E-43,4.4594E-41,3.7E-43,1.056E-40,1.7E-44,0.09
3011,4.644E-42,1.37E-43,4.757E-42,2.06E-43,5.004E-42,1.57E-43,5.412E-42,1.85E-43,2.0708E-41,4.39E-43,8.5535E-41,1.969E-42,5.8256E-40,5.366E-42,4.113E-42,6.9E-44,1.2093E-41,1.22E-43,6.6274E-41,4.88E-43,2.9197E-40,1.345E-42,6.5485E-40,2.413E-42,0.09
3012,2.808E-42,3.9E-44,2.975E-42,5.2E-44,3.227E-42,4.2E-44,4.305E-42,5.2E-44,1.8686E-41,1.72E-43,1.3084E-40,8.44E-43,9.3484E-40,2.583E-42,2.081E-42,1.7E-44,1.0374E-41,3.8E-44,9.5661E-41,3.8E-44,4.2691E-40,3.8E-44,1.1105E-39,1.023E-42,0.09
3013,1.11E-43,2.8E-45,1.02E-43,2.8E-45,1.06E-43,2.8E-45,1.72E-43,2.8E-45,1.382E-42,1.5E-44,1.1889E-41,8.8E-44,9.6364E-41,2.66E-43,9.7E-44,1.4E-45,6.96E-43,2.8E-45,8.486E-42,2.4E-44,4.2337E-41,7.8E-44,1.1943E-40,1.1E-43,0.09
3014,1.9868E-41,5.5E-44,2.1055E-41,7.7E-44,2.1905E-41,6.0E-44,2.5501E-41,7.0E-44,6.5911E-41,1.82E-43,2.5221E-40,6.96E-43,1.5608E-39,1.438E-42,1.618E-41,2.9E-44,4.3506E-41,4.1E-44,2.0126E-40,1.85E-43,8.4832E-40,7.82E-43,1.7067E-39,1.572E-42,0.09
3015,1.191E-41,7.7E-44,1.1575E-41,8.5E-44,1.1542E-41,7.4E-44,1.42E-41,9.1E-44,4.4166E-41,2.44E-43,1.6169E-40,8.94E-43,1.0053E-39,1.851E-42,1.0615E-41,2.9E-44,2.7918E-41,5.2E-44,1.2998E-40,2.4E-43,5.4587E-40,5.03E-43,1.1053E-39,1.017E-42,0.09
3016,7.95E-43,6.3E-44,1.228E-42,1.05E-43,1.735E-42,1.0E-43,2.597E-42,1.22E-43,1.8332E-41,4.72E-43,1.9463E-40,2.868E-42,1.8081E-39,9.991E-42,5.54E-43,2.7E-44,9.012E-42,1.08E-43,1.4283E-40,7.89E-43,7.1057E-40,2.618E-42,2.1838E-39,6.034E-42,0.09
3017,2.2122E-41,2.44E-43,2.0991E-41,3.1E-43,2.1127E-41,2.54E-43,2.5145E-41,3.01E-43,7.6005E-41,7.0E-43,2.6476E-40,2.682E-42,1.5404E-39,5.675E-42,2.0102E-41,1.11E-43,4.939E-41,1.82E-43,2.103E-40,5.82E-43,8.4032E-40,1.548E-42,1.6875E-39,3.108E-42,0.09
3018,6.436E-42,1.54E-43,6.96E-42,2.19E-43,6.96E-42,1.54E-43,8.147E-42,1.81E-43,2.1688E-41,4.19E-43,7.7664E-41,1.717E-42,4.8509E-40,4.022E-42,5.59E-42,6.7E-44,1.3978E-41,1.16E-43,6.3713E-41,4.1E-43,2.5646E-40,1.181E-42,5.3043E-40,1.955E-42,0.09
3019,1.7799E-41,7.37E-43,1.8434E-41,1.155E-42,1.9003E-41,8.76E-43,2.5847E-41,9.77E-43,5.9652E-41,2.088E-42,2.3879E-40,8.797E-42,1.5136E-39,2.37E-41,1.5137E-41,3.49E-43,3.8232E-41,6.33E-43,1.8759E-40,2.246E-42,7.4958E-40,6.904E-42,1.6921E-39,1.2467E-41,0.09
3020,1.753E-42,1.4E-44,1.432E-42,2.0E-44,1.394E-42,1.4E-44,1.844E-42,1.8E-44,9.414E-42,5.2E-44,3.9175E-41,2.16E-43,2.5954E-40,4.78E-43,1.836E-42,7.0E-45,5.413E-42,1.5E-44,3.055E-41,1.5E-44,1.3372E-40,1.5E-44,2.9717E-40,2.73E-43,0.09
3021,1.4974E-41,3.31E-43,1.7641E-41,4.71E-43,1.9831E-41,4.39E-43,2.5313E-41,4.89E-43,8.6724E-41,1.358E-42,5.2159E-40,6.726E-42,3.4493E-39,1.5885E-41,1.1173E-41,1.44E-43,5.0134E-41,2.77E-43,3.8738E-40,1.427E-42,1.6358E-39,4.52E-42,4.0007E-39,7.37E-42,0.09
3022,1.4059E-41,5.2E-44,1.3651E-41,5.0E-44,1.3855E-41,5.0E-44,1.695E-41,4.6E-44,5.4197E-41,1.5E-43,2.0586E-40,5.69E-43,1.3085E-39,1.205E-42,1.253E-41,1.51E-43,3.4039E-41,3.1E-44,1.6413E-40,1.51E-43,7.0856E-40,3.1E-44,1.4467E-39,1.51E-43,0.09
3023,5.6E-44,2.8E-45,4.2E-44,2.8E-45,4.1E-44,2.8E-45,5.6E-44,2.8E-45,5.76E-43,1.5E-44,4.913E-42,8.5E-44,5.1398E-41,2.84E-43,6.3E-44,1.4E-45,3.1E-43,2.84E-43,3.55E-42,2.0E-44,2.0919E-41,2.84E-43,6.335E-41,1.4E-45,0.09
3024,8.7E-44,1.4E-45,8.5E-44,1.4E-45,8.4E-44,1.4E-45,1.06E-43,1.4E-45,3.66E-43,4.2E-45,1.803E-42,2.0E-44,1.2664E-41,5.9E-44,7.4E-44,0.0,2.24E-43,1.4E-45,1.376E-42,5.6E-45,6.33E-42,1.7E-44,1.4433E-41,2.7E-44,0.09
3025,1.914E-42,7.6E-44,1.784E-42,9.7E-44,1.389E-42,6.9E-44,1.96E-42,9.2E-44,1.1345E-41,3.03E-43,5.6133E-41,1.396E-42,4.0478E-40,3.729E-42,1.963E-42,3.9E-44,6.264E-42,8.1E-44,4.1498E-41,3.43E-43,2.0175E-40,1.115E-42,4.6177E-40,2.127E-42,0.09
3026,2.485E-42,2.5E-44,2.074E-42,3.1E-44,1.893E-42,2.24E-44,2.679E-42,3.2E-44,1.4063E-41,9.1E-44,6.584E-41,4.25E-43,4.9305E-40,9.08E-43,2.564E-42,1.4E-44,8.025E-42,2.9E-44,5.1202E-41,9.4E-44,2.4015E-40,4.43E-43,5.7768E-40,5.32E-43,0.09
3027,8.922E-42,9.1E-44,9.694E-42,1.25E-43,1.0141E-41,1.02E-43,1.242E-41,1.26E-43,3.8555E-41,2.84E-43,2.3469E-40,1.513E-42,1.8386E-39,5.08E-42,7.205E-42,3.9E-44,2.3447E-41,8.7E-44,1.7968E-40,3.31E-43,8.16E-40,1.504E-42,2.1483E-39,1.979E-42,0.09
3028,2.4E-43,4.2E-45,1.7E-43,4.2E-45,1.63E-43,2.8E-45,2.37E-43,4.2E-45,2.215E-42,2.1E-44,1.3339E-41,8.5E-44,1.1726E-40,3.24E-43,2.79E-43,2.8E-45,1.17E-42,5.6E-45,1.0008E-41,2.8E-44,5.4243E-41,1.0E-43,1.3981E-40,1.29E-43,0.09
3029,4.125E-42,2.0E-44,4.043E-42,2.24E-44,4.163E-42,2.0E-44,5.165E-42,2.4E-44,1.8548E-41,6.9E-44,9.27E-41,2.56E-43,6.6662E-40,6.14E-43,3.547E-42,9.8E-45,1.1135E-41,2.1E-44,7.1494E-41,6.6E-44,3.2469E-40,2.98E-43,7.6467E-40,7.05E-43,0.09
3030,1.348E-42,6.7E-44,1.504E-42,8.5E-44,1.323E-42,7.6E-44,1.782E-42,8.8E-44,5.724E-42,2.48E-43,2.3536E-41,8.67E-43,1.6494E-40,2.583E-42,1.333E-42,3.5E-44,3.468E-42,5.7E-44,1.8713E-41,2.41E-43,8.3355E-41,6.91E-43,1.8473E-40,1.36E-42,0.09
3031,1.0E-43,7.0E-45,1.02E-43,8.4E-45,6.9E-44,5.6E-45,1.19E-43,8.4E-45,1.268E-42,3.9E-44,1.1698E-41,2.05E-43,1.3161E-40,7.27E-43,1.44E-43,4.2E-45,6.8E-43,8.4E-45,8.647E-42,5.6E-44,5.1203E-41,1.89E-43,1.6738E-40,4.62E-43,0.09
3032,1.717E-42,1.56E-43,1.72E-42,1.6E-43,1.094E-42,1.4E-43,1.4E-42,1.92E-43,1.0417E-41,6.33E-43,6.1062E-41,3.206E-42,5.2889E-40,9.256E-42,1.677E-42,7.3E-44,5.636E-42,1.56E-43,4.8369E-41,7.57E-43,2.4692E-40,2.501E-42,6.6094E-40,5.479E-42,0.09
3033,1.16E-43,1.1E-44,9.7E-44,1.3E-44,9.4E-44,9.8E-45,1.58E-43,1.3E-44,1.306E-42,5.6E-44,9.428E-42,2.96E-43,9.1885E-41,9.3E-43,1.23E-43,5.6E-45,7.05E-43,1.4E-44,6.963E-42,7.0E-44,4.011E-41,2.96E-43,1.1419E-40,6.3E-43,0.09
3034,2.052E-41,3.8E-44,2.1057E-41,5.9E-44,2.1509E-41,3.9E-44,2.4582E-41,4.5E-44,5.6053E-41,1.04E-43,1.6136E-40,2.97E-43,8.2376E-40,7.58E-43,1.7595E-41,1.7E-44,3.8959E-41,3.6E-44,1.3274E-40,1.22E-43,4.815E-40,4.43E-43,8.9331E-40,8.23E-43,0.09
3035,2.47E-43,8.1E-44,3.78E-43,1.7E-43,8.4E-43,1.42E-43,9.43E-43,2.27E-43,8.507E-42,1.027E-42,1.4067E-40,8.163E-42,1.3938E-39,2.4391E-41,1.4E-45,1.813E-42,4.271E-42,2.35E-43,9.84E-41,1.813E-42,5.2457E-40,6.28E-42,1.7022E-39,1.411E-41,0.09
3036,3.5E-43,2.8E-45,2.48E-43,4.2E-45,2.2E-43,2.8E-45,3.46E-43,4.2E-45,3.269E-42,1.5E-44,2.1052E-41,7.7E-44,1.9359E-40,1.78E-43,3.9E-43,1.4E-45,1.707E-42,4.2E-45,1.5634E-41,1.4E-44,8.7679E-41,8.1E-44,2.3232E-40,2.14E-43,0.09
3037,1.12E-43,2.8E-45,9.2E-44,2.8E-45,8.7E-44,2.8E-45,1.22E-43,2.8E-45,1.327E-42,1.7E-44,1.1287E-41,9.4E-44,1.1797E-40,3.27E-43,1.33E-43,1.4E-45,6.82E-43,3.27E-43,8.147E-42,2.24E-44,4.837E-41,9.0E-44,1.4715E-40,1.36E-43,0.09
3038,1.104E-42,1.8E-44,8.41E-43,1.8E-44,7.52E-43,1.4E-44,1.085E-42,2.1E-44,9.822E-42,8.1E-44,5.6514E-41,4.16E-43,4.7881E-40,1.323E-42,1.352E-42,9.8E-45,5.197E-42,2.4E-44,4.1972E-41,1.16E-43,2.2129E-40,4.08E-43,5.7248E-40,5.27E-43,0.09
3039,3.27E-43,4.6E-44,3.15E-43,5.2E-44,1.33E-43,4.3E-44,1.71E-43,5.0E-44,2.661E-42,2.45E-43,2.0072E-41,1.424E-42,2.3387E-40,4.093E-42,3.6E-43,2.4E-44,1.36E-42,5.7E-44,1.5987E-41,3.39E-43,9.5716E-41,1.235E-42,3.0888E-40,2.56E-42,0.09
